label,review
2,"Was exactly as described, and received very quickly! Thanks!"
2,"Best Gluten Free recipes, ever!!!"
2,Good Book. Lots to read and lots of ideas about Gluten Free bread.
2,"Whether you're celiac, gluton intolerant, or just prefer eating gluton free, this book has good recipes and is an interesting informative read."
2,amazing cookbook!
2,This cookbook is everything it says it is. The cookies come out tasting like cookies (my 6 year old loves them). Every recipe tastes absolutely wonderful. a lot of GF recipes do not taste like the original dish these do.
2,good resource.
2,My daughter in law has just been placed on a strict gluten free diet due to allergies. This book is a good introduction to cooking gluten free. The practical information on shopping and baking was just what we needed.
2,Easy to use and good recipes.
2,Comprehensive with the science behind it. Well done.
2,the very best i could hope for
2,Good source good recipes
2,"Great cookbook, with easy to follow instructions!"
2,Americas Test Kitchen does a great job explaining and helping those who need to go gluten free or want to go gluten free
2,Amazing. What a wonderful book!
2,Recommend to anyone who wants to make good gluten free anything.
2,I expected nothing less from America's Test Kitchen and they've delivered once again!
2,Gives me the science behind gluten free. Now I can bake gluten free and it taste good.
2,Good book
2,I like that the authors try out brands of prepared GF products and give a detailed evaluation. The recipies can be a bit long but really all GF recipies require extra steps.
2,One of the best books on gluten free we own!
2,Great recipes.
2,Love this book. Has most of my favorite foods. Only thing is i have not mastered the sandwich bread even with following recipe carefully
2,Anything from America's Test Kitchen is fantastic.
2,"Amazing book! Everything comes out exactly as it looks like on the photos. So grateful that these geniuses put their minds to make gluten-free stuff. Ugghh, I just wish they would now make a ""gluten- and sugar-free"" cookbook!!!!"
2,Great cookbook!! I have been baking gluten free for some time and this cookbook really addresses the issues of baking with flours other than wheat. Lots of good tips !
2,Good easy to follow
2,"Great book. I love how it has technical information like 'why this receipe works' along with substitutions for flours. I have come to realise cooking gluten free is a real science and you need to be accurate with your measurements so this cookbook fits the bill. I like that the receipes have really been tested and therefore you have a better chance at success.

The book is set out well with easy to follow instructions and coloured photos of the receipes (helps with motivation). I would really recommend this book for people wanting to understand and cook great gluten free food.

Keep up the good work @ America's Test Kitchen."
2,"This book has hints to make gluten-free recipes turn out exceptionally well. Good research, good pictures, good instructions."
2,great.
2,Great ideas
2,thank you
2,Everything I have prepared is delicious!
2,"excellent gluten free recipes! gluten free dishes that taste better than ""regular"" food."
2,Bought as a gift; giftee loves it.
2,Expected nothing less than spectacular from these guys. Instructions could sometimes be a little more specific.
2,"I made the pie crust tonight, and it was delicious. I used it for a blueberry crostata that I made frequently before going gluten free, and it was hard to tell the difference. The gluten free crust was flaky, tender, brown and buttery."
2,Every recipe I've tried has been great!
2,This cookbook is great! The desserts don't even taste like gluten free.
2,Exactly what I expected!!
2,"Recipes are well written, advice, alternatives, explainations and suggestins are very helpful"
2,This is a great book.Helps with bakeing great gf bread.
2,I have cooked four recipes and they have all been excellent. The recipes are clear and easy to follow. The information is interesting.
2,"I am new to GF cooking and this is an excellent resource. Every recipe I have tried has turned out perfectly. I highly recommend this book to anyone looking for easy, reliable gluten free recipes."
2,"given as gift, seemed to enjoy"
2,Great book!
2,The recipes may seem fussy with a multitude of instructions & precision of measurement but it is worth the bother to follow them. Everything turns out exactly as predicted and tastes great.
2,This is an awesome cookbook that makes gluten free food that is truly edible and often indistinguishable from its gluten-ful brethren.
2,Good source for cooking GF
2,As advertised and expected.
2,Excellent book. I would strongly recommend to anyone with Gluten restrictions.
2,Nice to know. That all of the recipes have been tested. No mess ups. Great variety of recipes.
2,Plenty of information presented clearly and easy to follow. Interesting facts and background to the preparation of gluten free food. Will be very useful.
2,I love this book and all the recipes I have tried so far have been just wonderful!! I cant wait for the second book or maybe a Desserts Only book!
2,My family says the bread recipe is the best gluten free bread ever
2,GREST BOOK. BREAD IS WONDERFUL FROM THIS RECIPE.
2,Excellent quality book. One of the best gluten-free cookbooks I own. Highly recommend.
2,Tried a few recipes and so far very good.
2,Wonderful gluten-free recipes! Science behind gluten-free cooking explained.
2,"I like some of the recipes, however, it is somewhat laborious to figure out the flour mixture. And it is very expensive"
2,Great book
2,"Glad I got this. Saved me from buying Cup 4 Cup flour which is expensive. Felt they could have used blanched almond flour a little more when protein was needed, so less than 5 stars."
2,Great gluten free cookbook!
2,"Excellent book ... very informative, with lots of ideas (especially for someone new to this diet)."
2,Gave it to a step daughter who is a wellness coach. She loves it!
2,"My husband has made so many of the recipes. Great cookbook, gluten free or not."
2,"Very worthwhile. Many choices of
Foods. Easy to read. Easy to follow
The recipes."
2,Great book for the baker in me!
2,"I found this book to be very good, the closest to mimicking what is regarded as normal, in that the gluten-free flour blends go. It is the baking I am more interested in."
2,Great book! We already have the flour blend in our cabinet and have tried one recipe. Love the time and effort that was out in to get recipes just right! Excited to try more!
2,Excellent book & great reference for gluten free cooking
2,Cook's Illustrated never disappoints and I love their discussions of why each recipe works.
2,I have alot of friends who are gluten free and this book is excellent in guiding me in gluten free cooking that tastes good. We have pot luck dinners together so I can bring food that is enjoyed by all.
2,The gf people in my life are thrilled to have such tasty food sans gluten
2,Very informative.....especially for those who are new to the gluten free scene. The information regarding the best gluten free brands is nice.
2,It was a gift for a friend who has Celiac disease and she pronounced it just awesome.
2,"Looks very helpful, but have not used it yet."
2,Great gluten free recipes that are delicious
2,verygood
2,I found this to be the best gluten free cookbook I have come across.. explanations of why you do it a certain way was very helpful
2,"I love it and am cooking recipes out of it several times a week. It truly is a blessing for gluten-free people, which I am not, but our son-in-law is. Thanks for a great book."
2,Delicious recipes! Can't wait for volume 2 this fall!
2,Love this cook book.
2,This book has great recipes that have helped me be able to enjoy foods that I haven't had since being gluten free!
2,"The author not only tests the recipes, he explains why they work or don't work. My left brain appreciates this approach to cooking."
2,A great book for gluten free beginners who are looking for gluten free bread recipes as well as other recipes.
2,exceptional information
2,I particularly like the way ATK included alternative measurements for using King Arthur flour. That way I have a choice.
2,ATK never disappoints the cook with it's accurate and extensive information. Made cookies that turned out great.
2,"Finally someone figured out how to do this. Great taste, and well worth the work to cook these.
I can't wait to try more!"
2,I am excited to see and feel the healthy differences physically. The opportunity to be healthier in every way begins now. Thank you for the quick delivery and great financial value.
2,I have a daughter and a granddaughter who are on gluten free diets. Your cookbook has given me hope that gluten free food can actually taste good!
2,"nice color pictures, detailed instructions, heck even my husband was perusing the book and couldn't wait to make some of these recipes. Trying to find decent gluten free recipes is not always easy.

Only one improvement would be if the book was spiral bound so that it would lay flat.."
2,I trust the cooks from AMerica's Test Kitchen............looking forward to cooking more from this book....but so far what I have tried is good.
2,"This book has recipes that really work and it tells why they work! The pizza recipe takes a long time, but it's wonderful!"
2,Pizza and pancakes are the two meals I missed most when we went GF...all is well now in our house.
2,Thanks!
2,"Never thought I would GO gluten free, but these recipes make it easy AND delicious. Love it."
2,We trust this team and refer to this book often.
2,This is the best cookbook for gluten free that I have found. Very informative.
2,Excellent book for cooking gluten free foods and the rationale for why certain ingredients must be included
2,What a great book!!!
2,Lots of great ideas!
2,"Innovative and very helpful. - cant wait to make some pasta!
Thanks
Craig"
2,"This is the bible for the gluten intolerant. Lots of recipes, products and information.This will be in the front of your shelf."
2,good recipes
2,I found this book very helpful. The suggestions and recipes were very good.
2,Best gf book ever.
2,I'm a huge fan of the TV show and I know that they put a lot of hours into testing each recipe. Not only was I excited to get their ratings on store bought items such as pasta and bread but also have a GF flour blend. It's also nice that they give you the option to use their GF blend or use a store bought version. I've been baking up a storm and my husband (not GF) can't tell the difference. They also have regular recipes (e.g. stir fry) which I will try this week.
2,"Easy to follow instructions, great recipes. Very excited about making my own gluten free foods."
2,"well-researched, concise."
2,Gave it as a gift. Tried the banana bread and it was really good. It was a big hit. Thanks.
2,"I would give it four stars except I was so disappointed that all the baked goods are made with rice, which my health letters are warning me can cause cancer and children should have very limited consumption as well as pregnant women. So I will sill have to adjust the flour and will use Manini's rice free.flours."
2,This book is wonderful!! It has helped me so much to cope with going Gluten Free.
2,Lots of information and good ideas!
2,"Part cookbook, part science project. My motto- Always the experiment, never the control."
2,AMAZING
2,"The best thing about the book, I think, is the breads, rolls, and other pastries it details how to cook. I have others that mostly have recipes for main dishes. I have not yet made anything but I will know where to look when I want to."
2,"Worth it for the few key items. Most of the basic recipes are just that, basic, and should already be known. But the handful of ingredient recipes (for lack of a better phrase) like flours, doughs, etc are worth the price of admission. If you're familiar with ATK, then you'll be familiar with the layout, tone, style of this book.

--arun baheti"
2,really quite good gluten free recipes.
2,"This cookbook had some good reciptes for gluten free items. It is worth looking at, if you want to cook gluten free."
2,The recipes are easy to follow and taste great!!
2,Great book. Exceeded expectations.
2,great book - quck shipping - as described
2,awesome! .... very new to forced to be gluten free due to health VERY HELPFUL
2,So clearly written. Written for my kind of cooking!
2,This is a gift for a Gluten Free Friend
2,This is an outstanding book. I wish I had purchased it sooner! It explains how to cook to make Gluten Free foods taste better
2,lots of valuable information and tips
2,Bought this for two nieces one who has to eat gluten free due to health reasons and the other who chooses to. I saw this book at a friends home and she said she had purchased through amazon. I'm sure that my nieces with enjoy the book and use it all the time.
2,"I was so excited to get this cookbook as I am a fan of the American Test Kitchen. I am overall happy with it. It has a picture as well as a ""why it works"" section for each recipe. The ""why it works"" part explains why the ingredients chosen are so important. The recipes are ones that any family can use. I haven't tried any recipes yet as I just got the book recently. I'll let you know how they go."
2,"I have a ton of gluten free cookbooks, so I was hesitant to buy another one, but apparently, I'm up for punishment, because I caved in and bought this one. Am I glad I did. Lots of good recipes with ingredients I can actually FIND in my local grocery store and that aren't found in some obscure health food store in the corner of the state. The recipes themselves are for real food, but with lots of information to back up the testing and alternatives.

This is absolutely one gluten-free cookbook that should be in your kitchen."
2,wonderful source of GF recips
2,Recipes taste so amazing!
2,Essential for any GF cooking
2,"Great ideas that open up a brave new world, which is not so much new as it is a change in viewpoint with exciting options. With no loss of taste or variety."
2,"Recipes are very good - make many of them over and over again! If you are GF, this is the book to buy!"
2,I was disappointed that their gluten flour mix used rice flour.
2,Looked great. I am gluten free and I gave it for a gift.
2,Wonderful new approach with good scientific reasons for the various flour mixes
2,"I am quite excited to get this,there were several to choose from. I think i choose the ""right"" one,as it is from the American Test Kitchen! I have not had a chance to try any of the recipes yet,but i have brosed throughand i love the way they explain their recipes. I think it would be a great choice for anyone ""newly"" diagnosed as Gluten Sensitive or has Celiacs disease. At this point...to be continued. :-)"
2,"Still have to try out a few recipes, but it looks good so far."
2,I gave this as a gift to a Doctor and his family.
2,Great cookbook. I'm delighted to be baking again.
2,Great book. Still trying recipes.
2,Interesting!
2,Good book
2,Very satisfied with my purchase !!!
2,"This is a definite ""Must Have"" for anyone serious about understanding how to good Gluten Free. Not only does it provide some great recipes, but it gives you the science behind why they work."
2,The instructions and results are PHENOMENAL!!!!!!!!
2,Very thorough for gluten-free cooks. Now I can actually bake bread again!
2,"Just what I have been waiting for in cookbooks.
Great book information for gluten free bakers.
Will start baking again."
2,Bought this for a friend who has kids with celiac. It was full of great recipes & she was very pleased with it!
2,Love this book
2,this for my wife she likes it
2,The How can it be gluten free cookbook arrived right on time. This is a very good book for those needing gluten free books
2,Made the cornbread recipe and it was perfect. Looking for to trying the rest of the recipes.
2,"I have been gluten-free for three years and the information and recipes in this book helps me understand why most gluten free bread was unpalatable. The ratings, explanations and recipes are worth the price of the book and more. 5 stars for sure!"
2,"A good book with lots of explanations and information as well as good recipes for those with Celiac's Disease.

A. Lee"
2,I use this book often and have recommended it to many friends.
2,"We loved getting a great deal on this book--we've tried so many recipes since my daughter went gluten-free a year ago, and it's such a relief to have a book that contains recipes that will turn out great, every time."
2,I purchased this cookbook for my sister who is a celiac patient. She received it last Saturday and was really pleased with it! She learned lots from its contents and was completely happy with the gift!
2,It is a lot more than a recipe book. It has detailed product ratings and explanations for the various GF flours other products required for GF cooking. Thanks for putting this book on the market. I am going to tell all my GF friends about it.
2,Great recipes. The yellow cake recipe was delicious!
2,Gift for son-in-law on Father's Day and he was VERY pleased and is anxious to start. Gluten Free can be taste free!
2,this book was ordered as a gift. One corner of the cover arrived bent. This has never happened to me when ordering a book before.
2,"I bought this as a gift, so I can't personally vouch for it yet."
2,A gift for my niece. She will be happy with it.
2,Gift
2,Have yet to try it but reads well
2,I liked this book. I made several of the recipes.
2,"My wife is glutarded which has left our house with terrible tasting gluten free products trying to emulate the wonderful tastes, textures and smells of gluten products. This book is the first cookbook we have found where things come out tasting like their gluten counter parts. This book has brought flavor back into our home."
2,my wife was very excited about this cookbook and found quite a range of recipes. She is very happy with it
2,"This is perfect for what it is: a book for Celiac-types to enjoy the things they are used to, by Cooks Illustrated. I'll break that description down for you, so you really understand. This isn't a book for people who have chosen the gluten free lifestyle just for the health of it. The flours they use are the most basic and have the least nutrition. The blend is like a canvas you can use in many different applications, and therefore is as basic as can be. Also, if you love following CI recipes, then you will have no problem with this book. If you aren't used to the precise, fussy, almost manic nature of Cooks Illustrated recipes, then you have some adjusting to do. We like to say that CI recipes require you to stand on your head while you pour the hand expressed milk of Siberian mountain goats into a crystal bowl at just the right temperature and angle. Let's face it: the recipes can be fussy. For pancakes, you will be folding whipped egg whites into the batter. For yeast bread, you will be creating a foil collar for the pan - you'll need a stapler! For flourless chocolate cake, you must begin preparations a full day before you actually want to serve the cake. What I have found with all CI recipes is that you need a stocked kitchen. If you don't, and you want to keep using their recipes, you soon will have a stocked kitchen. What you lose in the minutiae of it all, you usually gain from a foolproof and flawless product.

I've been using this as my primary cookbook since my husband was diagnosed, for over a year now. I've used it for all of our birthday celebrations, so I've made the carrot cake, the yellow cake, the chocolate cake and the flourless. They all came out just fine, looking like celebration cakes and tasting pretty good on the first day. They really suffer from dryness the longer they exist (except the flourless). So freeze asap. I've really used the heck out of this book, and I'm just starting to branch out and use the flour blend on its own.

The flour blend is gold if you want to try a conventional recipe with a flour substitution. I've had success with every quick bread I've attempted, as long as I apply the half hour wait rule (let your batter rest a half hour to reduce grittiness). I also use the flour blend for every roux I make.

And for those who will purchase and use this book, if you want to add a ""better"" flour to the blend, I've had 100% success replacing the brown rice flour with sprouted sorghum as they have similar weight. Good luck. It isn't easy being clean."
2,"After being diagnosed with a wheat intolerance, I have adjusted using a variety of gluten free flours, and starches. I have always thought I was a pretty good gluten free baker. However, there have been plenty of dry, gritty muffins and cakes. Then there is the elusive biscuit. For years I have tried different flours, fats, more milk, less milk, and even putting them in little tart tins to keep them from spreading all over to no avail. I had given up on ever having a decent biscuit again.

Then I got this book as a Christmas gift, and I was enthralled. I love that the authors explain the science behind the recipes. I can understand why all my attempts failed. This holiday season, using this books recipe, I had the most amazing biscuits with a light butter crumb and golden top. It was an absolute delight to break it in half and spread it with a bit of jam, and munch it down while sipping on coffee. Now it is not the same as a wheat biscuit, so there will never be an apple to apple comparison. Yet, it is a wonderful biscuit.

I have since made scrumptious blueberry muffins and I look forward to further baking. If you like the science behind what works and why, and baking up fabulous foods, this book is a must have on your bookshelf"
2,"My daughter and daughter-in-law are both gluten free. My husband has consistent digestion issues, so I thought I would see what America's Test Kitchen came up with.
I have made a corn bread that was delicious and created a dressing or stuffing out of gluten free bread last Thanksgiving, but I really wanted to learn the ins and outs for cooking gluten free.
What I really liked about this book was the test kitchen's own gluten free flour recipe. Plus they reviewed Bob's Red Mill and King Arthur flour mixture for gluten free. Then beside each recipe they explain how to adjust the recipe depending on the flour you are using.
I was impressed by this book and will put it on my wish list. I checked this book from my local library."
2,These folks have done the experimentation (I use that word because they have the detail oriented minds of scientists) to solve the serious problem that removing gluten causes in so many recipes. Great waffles? CHECK. Great pancakes? CHECK. So many great dinners. This book has been used so much in the few months we've had it that the binding is failing. Don't Care. What's on the pages is life changing. (or really UNchanging. Those who have lost the ability to include gluten in their diet will know what I mean. This should be the first cookbook you buy after diagnosis.
2,"I bought this book because I have recently learned I have a gluten allergy and I need to be gluten (mostly) free. I was looking for something that had high standards... and I found it! What I love about this cookbook is it's basically comparing the result to the Standard American Diet. So far everything I've made has come out really well and I've been very happy with the results. Another big plus, if you have any of the other cookbooks from America's Test Kitchen, you can interchange their gluten free techniques with their other recipes. For instance, I have the Slow Cooker Revolution cookbook where they use panades. This book describes an alternate technique using potato flakes, and because they are so thorough and describe in detail how it works, you can easily substitute the gluten free panade technique in their non-gluten free recipes.

My favorite things about this book: 1) The sandwich bread recipe, 2) The Jovial pasta recommendation (that stuff is awesome!), 3) the interchangeability with other ATK books, and 4) the inclusion of international foods that are traditionally gluten-free (corn tortillas, Brazilian cheese buns, etc..)

As I mentioned above, the sandwich bread recipe is fantastic! However, they have you do a whole fancy foil collar thing which is such a hassle. Instead, I use a Pain de Mie pan and bake for 2 hours. I tent the top with foil after an hour to keep it from over browning, but you can also bake it with the lid on for a more square loaf. After 1.5 hours, I turn off the heat and let it sit in the oven for the additional 30 minutes. When I tried it with the ATK flour mix, it was pretty good but had a Rice Dream aftertaste to it. I like Rice Dream so I thought it was pretty nice. I tried it again replacing all of the rice flour with sprouted brown rice flour and it was less Rice Dreamy and more like the 50/50 sprouted whole wheat/white flour sandwich loaf I used to be so fond of. I didn't have to adjust anything and used the same proportions of everything else. If you have issues with oats, I'd try replacing them with Sorghum flour (assuming you don't have issues with that).

Note that many of the gluten-free baked goods do not keep well for more than a day. I'm currently experimenting with freezing the end results. They have information on storage for most things but for many of the baked goods, they don't really tell you if you can freeze the final product or not. For instance, I'd like to make the pasta ahead of time, is it better to cook the pasta and then freeze it or can I freeze the uncooked, rolled out dough until I'm ready to cook it?

My biggest issue is I feel the book is slightly incomplete with regards to key cooking techniques. For example, they don't really address the roux issue. The Baked Macaroni and Cheese recipe talks about rouxs but claims corn starch does a sufficient job of thickening in that case. I'm really not a huge fan of cornstarch and I've found rice flour makes an excellent roux substitute, I've had no trouble substituting it 1:1 for the amount of cornstarch. I would have liked to see that they experimented with making rouxs with different flours. I was also disappointed in their choice to use vegetable oil as a water-free fat source in many of their baking options. Like in their pound cake, they use vegetable oil, but clarified butter could have been a viable substitute without sacrificing as much of the butter flavor. Clarified butter and lard are both typically used in other baking applications where a water-free fat source is desired without sacrificing flavor. Light olive oil would be an ok choice as well.

All of that being said, they do a great job of documenting how the different ingredients work so it opens things up for your own experimentation in the event you have dietary preferences that differ from what is presented. I personally am not a fan of the high amount of white rice flour and before I had to eliminate gluten from my diet I preferred sprouted whole wheat. I've been experimenting with replacing the flour mix with a higher ration of sprouted brown rice flour. For some recipes it works to replace 100% of the rice flour with it, otherwise for lighter crumb things like cupcakes, 50% is pretty good. Sprouted brown rice flour is softer and less grainy than traditional brown rice flour. As well the nutrients are more bio-available. I also use raw honey and sucanat in place of the refined sugar options.

So, to summarize:

What this book is:
- Recipes that cater to the Standard American Diet made with All Purpose White Flour and refined sugar
- Recipes that actually taste good enough that non-GF people can also eat them without complaint
- Lab tested techniques for mimicking the properties of gluten in various applications

What this book is NOT:
- This is not a low carb cookbook.
- Other than gluten (as the title indicates), this is not an *insert food sensitivity here* cookbook. If you have a reaction to any gluten-free foods (corn, oats, etc), you'll have to do your own experimentation to substitute.
- This is not a *insert the latest snake oil diet fad here* cookbook, so don't complain if it doesn't cater to your current dietary fancy or promise to cure you of all your ails."
2,"This book saved my sanity!
I'm not one for fad diets or worrying too much about specific foods or ingredients in my diet, but recently had to go gluten-free by doctor's orders, due to some health issues. My sister sent me this book as a gift and it has been a lifesaver!
After trying a few store bought ""gluten-free"" baked goods, I had decided that gluten-free stuff was completely unpalatable and figured I'd just have to forget about ever eating anything like cake or muffins again...until I used this book. This book gave me hope for still being able to feel like I can eat a lot of the foods that I'm used to.
I love the very scientific, methodical approach they use in refining their recipes. This book is a great educational tool in learning about what gluten is, what its function is in different types of recipes, and how to make various substitutions yourself. I love how they describe the process they went through in developing each recipe, the problems they encountered, and what they did to address those problems. I feel like they give all the tools necessary for someone who wants to learn how to develop or alter their own recipes. If you're willing to take some time to sit and read what they have, you'll learn a lot of useful information!
I've tried several of the recipes so far and have been very impressed. Most of them, I don't think someone would even know they were gluten-free if you didn't tell them. The chocolate cake was delicious (I'm so excited to still be able to eat chocolate cake!) and the muffins were too.
The book gives a lot of tips on things like storing or reheating the foods from these recipes as well, since gluten-free foods tend to react different from others.
I feel like this book is a ""must-have"" for anyone wanting to learn to cook their own gluten-free food that actual tastes like regular food! However, it's only designed for gluten-free. If you have other restrictions, like dairy-free, or egg-free, etc. it may not work very well for you."
2,"Bottom line if you love cooking in general and need to eat gluten free this is a great tool to have on hand. I have bought and or checked out of the library a LOT of gf cookbooks and this is by far, my favorite. Yes, you do actually have to cook to use this book. A lot of the recipes are quite involved, but the results are fantastic. These are not recipes that are '30 minutes or less' or recipes that use convenience foods. I have been steadily working my way through the cookbook. Every single recipe has turned out great. If you've been gf for awhile you know the odds of that happening are way out there. No longer do you have to wait for the moon to be rising over Capricorn and the wind blowing from the east, just right to make GOOD gf food! Well worth the cover price or do like I did, and check it out of the library to test it out ,this book is awesome. Love it, it has been a long hockey puck, gooey pancake, deflated bread road for us, but books like this one, that actually explain the science behind gf cooking are indispensable in my opinion."
2,"Let's start with first things first. I don't look at gluten free bread recipes or any type of bread only for the nutrients it provides. Not saying that nutritious bread is not important, but too many years gluten intolerant people and wheat/grain sensitive people did not have bread at all...or nothing that you looked forward to eating. Sandwiches made of rice cakes and lettuce leaves just didn't cut it. So to all the reviewers who start out mentioning disappointment that the recipe in this book for sandwich bread is not nutritious enough, how about admitting that at least this is a very flavorful, taste-good BREAD that makes a great sandwich. So add egg salad, cheese, peanut butter, and roast BEEF....and voila....you got your protein. What's so great about this bread is that it's pretty easy to make, doesn't 'pour' into the pan, and makes a high enough loaf to accomodate a 'normal' sized sandwich. I've made the bread three times since getting the book a couple of weeks ago and it came out almost perfectly (what is perfect?), was easy to slice, made great sandwiches and that's all I ask. This is the best I've ever found and I love it. Now maybe the technique can be improved upon and things will get even better. But for now I'm grateful, will keep on making and enjoying this bread and look forward to testing all the other recipes also. I notice none of the less enthusiastic reviewers offered any better suggestions....or none that I read. I'll try to read all 400 plus and maybe learn about something as good or better."
2,"This is my go-to gluten free cookbook after 10 years of eating gluten free! Cooking great food is a point of pride for me. I feel like an ambassador to the gluten eating world with an ambition to show that gluten free CAN be tasty, sometimes more tasty than glutenful food. To that end, I've been inventing my own baking recipes for years because most of the commercially available recipes were really not very good. The recipes in this ATK book are so good, I have replaced several of my own inventions, including my famous chocolate cupcakes, with the ATK recipes.

My favorites are the meatballs, chocolate cupcakes, white chocolate cupcakes, pumpkin bread, fried chicken, and apple pie. Plus, the ATK flour mix exchanges well in other recipes.

I made a few modifications to some of the recipes. In the fried chicken, I used GF corn flakes instead of cornmeal to bring out the cruchiness. In some of the sweet breads, I added in xanthan gum to help hold everything together. It changes the texture a little bit, but it ensures no one eats his bread with a spoon."
2,"With 3 Celiac's in the family this is our Bible. I have not found better recipes for staples anywhere. The pizza, pie crust, flax bread, buckwheat pancakes, chocolate chip cookies, cinnamon raisin bread, apple cake, are some of our favorites. The chocolate and white cakes are some of the best we have tried. There was only one recipe we didn't like, the Cheddar Cheese Bread, and that is saying a lot...we are a picky bunch. The dinner rolls are more like a biscuit in density but they are amazing. I would buy this book just for those. It has lots of great suggestions and brand advice for those who are new to GF but not so much so that it over powers the book. The meal recipes aren't the most original, you can probably find those for free just searching the internet. But for baked goods, this is the only thing you need. I do use their ATK flour mix and like it much better than the store bought versions. Try this book you won't regret it, and the rolls...they are amazing!"
2,"Love this cookbook and very highly recommend it. Between my sister and I who both have Celiacs we have made about a dozen recipes so far and have only had one flop. If you are dying for good pancakes this is where you will find them. We really use this book more for the basic recipes and have little use for the grain salads and entree recipes for the most part but may try some of those out eventually. Can't wait for their next GF Cookbook this fall.

Winners
Buttermilk Pancakes
Blueberry Buckwheat Pancakes
Buttermilk Waffles
Banana Bread
Classic Sandwich Bread
Dinner Rolls
Light and Fluffy Biscuits ( Yea! Sausage Gravy and Biscuits again!)
Pizza Crust
Holiday Cookies
Tart Shell
&
Chocolate Layer Cake

Flops
Yellow Layer Cake, everyone thought it tasted cornmealy, there was no corn in it, no one at the party liked it.. I have had better luck with cakes by taking a gluten recipe ( a couple of Martha Stewart's) and replacing the flour with a good starchy blend like Trader Joe's or Jule's."
2,"Thatâ€™s the main thing about this book â€“ there are all sorts of gluten free recipes out there, but many rely on mixes that are pricey and often really not that delicious.

As usual, Americaâ€™s Test Kitchen (ATK) has exhaustively researched what does and doesnâ€™t work -- this time, in the interest of best approximating the flavor of real, gluten-filled favorites using gluten-free ingredients. Thereâ€™s also a well-curated selection of traditional gluten-free â€œstarchâ€ recipes such as risotto and Asian standards featuring rice or buckwheat noodles.

Itâ€™s fairly obvious that this book is aimed squarely at the gluten-intolerant, and as such will disappoint its share of low-carb/paleo/anti-GMO/anti-grain types who really are trying to shift the balance of their diets to heavy veggies, moderate protein/fruits and light on the carbohydrates. Still, even if it's just a philosophical aversion to wheat that keeps you from enjoying the odd carb-y treat â€“ say, fruit-filled crepes â€“ thereâ€™s an amazing recipe here for you. (I took out the sugar and added a bit more of the ATK gluten-free flour blend to make them savory spinach crepes for a recent dinner.)

About that flour blend: Iâ€™ve tried a few. Havenâ€™t tried King Arthur yet, but between various gluten-free baking mixes and several gluten-free baked products Iâ€™ve tried, I was under the impression that itâ€™s better just to give the stuff up, as the logical substitutions can range from artificial-tasting to downright nasty. ATKâ€™s rice-based blend is exactly the revelation Iâ€™d hoped for here.

The one disappointment in this book is that the use of nut flours, such as almond or coconut, is at a minimum. These flours are rich in protein and â€œgood oilsâ€, and I canâ€™t guess whether ATK found them wanting in one quality or another for the bulk of their recipes, or just really got involved in testing the possibilities with their one, carefully proportioned blend. Perhaps itâ€™s even concerns about multiple food sensitivities that keep these recipes mainly on the rice-corn-quinoa-potato-tapioca side of the spectrum. Still, Iâ€™d love to see ATK do a second â€œagainst the grainâ€ take with fewer desserts and a bit more carb consciousness.

Which â€“ I well realize â€“ would be a different sort of cookbook."
2,"Haven't we all been waiting for ATK's version of this?? You can always trust their OCD to exhaustively research the chemistry behind cooking in general and how GF differs. I think it's fair to say white bread is the Holy Grail of gluten-free cooking, and the basis of a number of sweet recipes that rely on a certain kind of flavor profile that allows other flavors to shine. (Cinnamon rolls and kuchens come to mind) So I'm happy that they even tried to come up with something white that's more nutritious than the typical GF white which is EVERY BAD THING their testers say it is! I chuckled when I read their remark that we all have a stack of GF cookbooks, yet we're searching for another one. Why? Because most seem to be written out of need by a non-chef, non-food chemist who came up with recipes they can live with, but we all try them and go, ""Whaaa...?"" Bread recipes that taste like I milled my Birkenstocks into flour to make them! I was also disappointed in ATK's ""multigrain"" bread, but you know what's great? ATK actually tackled the GF cooking issue at all. Those of us at this awhile know there are more flavorful flours you can add, and I bet ATK's revised edition of this cookbook will have that info. Maybe they'll try some other grains next time, maybe on a tv episode. For now, it is enough that you and I can take the science from ATK's basic recipes and successfully tinker with them, something every ATK fan already does with all their recipes. Am I right?

As for a cookbook that addresses multiple food allergies, I can recommend with caution one titled The Healthy Gluten-Free Life by Tammy Credicott. This one eliminates dairy, eggs and soy in addition to wheat. (we have that in our household) She uses coconut, which is not a nut and is often tolerated by people with life-threatening nut allergies. Her book also begins with the way ingredients behave in the recipe. I think her recipes have a lot of ingredients, and you should try them only if you can buy bulk just what you need of the more expensive ones. But she explains why she does it and what can and can't substitute. Here is my only caution: There is NO WAY her white bread is as white as her photo with a full cup of teff flour in it! It is a delicious bread but it is brown.

As for ATK, I'm giving it 5 stars and I haven't even finished the first recipe yet. (White sandwich bread is rising as we speak.) Why? Because someone who bakes and cooks a lot can tell when something looks like it'll work or not before we try it. And I like that there aren't a million ingredients in each recipe so you aren't heavily invested financially in something that you may not like. I'm sure I'll tweak their recipes and so will you. But you know you can trust what you start with if you follow it carefully. Cooking is about equal parts art and science---GF cooking is 1/4 art and MOSTLY science. Thanks, ATK for enduring all those duds you had to make and eat in order to deliver this book to us!"
